PID,Degradability
P070008,0.2519096413778335
P462135,0.2516874347005394
P322213,0.2514091118699269
P030075,0.25093521245455597
P370053,0.25090210587891665
P020111,0.2502426309690353
P010048,0.25012575550539284
P070232,0.2496294607896452
P330112,0.24955036343731818
P070271,0.24887463896964512
P040296,0.24874316974869898
P030152,0.24862200392050554
P090429,0.2481031450926239
P040206,0.24809775802633138
P370666,0.24706667670317894
P040224,0.24694194910809875
P320043,0.24574353117468484
P342399,0.2453990039510622
P392170,0.2452026841265436
P100293,0.24451563736612292
P110010,0.24450000672385355
P040268,0.24420030094296633
P140014,0.24350143372575356
P040277,0.24328845451931175
P020178,0.24328240391507633
P100589,0.24320132709874487
P040013,0.2423715390897388
P342501,0.2420489244988852
P020084,0.24198161221059195
P110092,0.24082085600270708
P390327,0.24051045133215426
P070168,0.23967013769128284
P412161,0.23779572464588636
P330153,0.2377629300598168
P390320,0.23766327070322785
P462526,0.23733834073359983
P340157,0.23661460005293147
P040280,0.23641279961301023
P090031,0.23621589286291617
P040194,0.2361807121923563
P120011,0.2360530867387653
P100807,0.2354279531617353
P372586,0.23536484316286976
P392682,0.23509740251705727
P330165,0.23484140289896194
P412078,0.2345542830647795
P010042,0.23375751651316862
P330011,0.2333231065163595
P100586,0.23228697923011354
P040321,0.23214268386066825
P342207,0.23208359241237211
P090187,0.23192435170368178
P090413,0.23125038375345566
P100284,0.23074825169177138
P020117,0.22954347129175967
P030026,0.22928209605126432
P070509,0.2285751887015381
P390209,0.22842425031029454
P370150,0.2283174491383774
P342328,0.22820014149836274
P090498,0.22780510492386594
P070274,0.22654772687872662
P090383,0.22577617897995447
P020008,0.22434075172317508
P020048,0.22430535339885058
P312016,0.22395836175480138
P342392,0.22343052469525937
P342401,0.2230720520051264
P462243,0.2227541307049564
P110004,0.2221730946873953
P412224,0.22217307736164074
P030120,0.22175005316824806
P070666,0.22131355903193672
P140010,0.2211745862192854
P390254,0.22081068614625907
P390218,0.22081056942378602
P094573,0.2203313931571495
P040148,0.2200446679363517
P392356,0.21916124799889733
P030150,0.21884220025670525
P040222,0.2186563199016779
P020043,0.2182254111613179
P342269,0.21770432350485913
P030007,0.21750722466223488
P090136,0.21739139196948087
P372818,0.21715169116928607
P090409,0.21646296693081551
P040198,0.2163996612498752
P040209,0.21615916332933494
P320001,0.2161454967214048
P442001,0.2159827948236291
P390282,0.21426614262821622
P090032,0.21388898816014196
P120013,0.21372618855036896
P100787,0.21310107792637964
P412079,0.21222735096217676
P420003,0.21179131189660125
P040130,0.2117564614861903
P010089,0.21143064459365274
P040161,0.2105962530368219
P342398,0.21021248888608549
P392614,0.20997033058963752
P470150,0.20785950673969944
P312009,0.2075903468645241
P420004,0.20720189196733485
P330148,0.20714962660405717
P030004,0.20628152311976428
P332013,0.20512071260436035
P040191,0.20469779000028068
P372817,0.2042920756183205
P070277,0.20422080269987747
P090300,0.20344919586448687
P373848,0.20192024990192312
P100296,0.1998533327373768
P110008,0.19984619924995253
P110025,0.19984614746768467
P030108,0.19955630712571082
P462525,0.199446910560839
P460083,0.19944185190884064
P420010,0.19807051037371073
P044511,0.1977177162029884
P010084,0.19705873051892225
P340060,0.1960099660641949
P070268,0.19494482800678212
P040201,0.19432935576074228
P040205,0.19425792028544422
P030136,0.19382544419940675
P090325,0.19342567938912722
P120015,0.19139929371186337
P160080,0.19136001687668347
P100780,0.19077413858683615
P412080,0.1899005386803018
P100527,0.1894919738794359
P040162,0.1882693727603767
P160005,0.1875287812187712
P340061,0.1843150129272664
P070279,0.18189376393558113
P090631,0.18112239518741055
P373740,0.17959330683708224
P150009,0.17899473135923846
P412041,0.1784944834575928
P110013,0.1775192101737359
P110206,0.1775192068597614
P070269,0.17707116400486672
P080077,0.1765482578551571
P342460,0.17539084695796656
P312017,0.17501718764656066
P040211,0.17420857809912577
P040225,0.1740024155184945
P030121,0.17398421814886372
P342003,0.17256776931418016
P090077,0.1723705765299728
P030101,0.17230881745949173
P402037,0.17215197114983358
P090408,0.17180925155955473
P090287,0.1718092465267975
P040165,0.171763158356253
P370661,0.17165611840393244
P392077,0.17104643283355409
P340064,0.16953134507861095
P462493,0.16925549810200896
P040197,0.1692411120118315
P120016,0.1690724627593896
P020085,0.16713185245164658
P030045,0.16661952294246368
P340122,0.1648032562189091
P400047,0.16459560588816255
P030005,0.16162756373465692
P070282,0.1595668401127092
P392353,0.1593649850334212
P070466,0.1591227001270464
P070466,0.1591227001270464
P372816,0.1588829090598069
P090367,0.15879540646863047
P460085,0.15840432853214537
P040131,0.1576342343551986
P460109,0.1574358974603094
P322099,0.15571343865635107
P034519,0.15539296222554214
P110006,0.15519246922021154
P110020,0.15519241767845163
P150077,0.15502108370083306
P040014,0.15306388149491312
P390208,0.15218193190041934
P070627,0.15207540988780993
P370151,0.1520754093164649
P040226,0.15167550797930793
P090504,0.15156303774277208
P040200,0.1489201719851306
P030028,0.14695488122876238
P040208,0.14622187684307003
P044512,0.141324374978119
P400203,0.13906498359407782
P110007,0.13286561109256848
P110228,0.13286560476906245
P110027,0.13286554127693004
P340033,0.13109865764740614
P040204,0.13094688496644702
P040210,0.1308085716207015
P373436,0.13060718644272024
P460087,0.13020389235962118
P040227,0.1293486351469006
P412075,0.12659913922845165
P100039,0.12609076336318023
P342231,0.12477809017543232
P312011,0.11828277593019498
P040203,0.11808727659063772
P110077,0.11603891896891755
P390127,0.11336031419748085
P040132,0.11298044527667325
P110227,0.11053873530988448
P110029,0.11053864859795748
P390131,0.10948302872823104
P020021,0.10945438427927598
P040015,0.10841012149113027
P392686,0.10573516039227238
P412076,0.10427210770932938
P010044,0.09979621093124602
P110030,0.08821172398743543
P110035,0.08821156759521198
P462522,0.08373111080256884
P412077,0.08194528628273046
P372636,0.07583322443141649
P040202,0.07267801829592602
P040133,0.06832660184703898
P110033,0.06588473844245446
P040016,0.0637563388298113
P030132,0.06254680950379593
P030059,0.05801237385058422
P462373,0.053946869505179684
P342351,0.04736552783404602
P070219,0.036542042446619405
P342408,0.03314151270851934
P040005,-3.2361777702050176e-08
P020167,-0.011988649543347107
P020093,-0.020469477640380374
P342159,-0.024667206775427497
P462093,-0.052889855758815274
P342400,-0.10860713526185872
P040223,-0.21030399803714273
P462374,-0.2965759622295224
